## species	class	freq	bp	percent
dsim	LINE/I::I_DM	157	132832.0	0.006092356402482625
dsim	LTR/Copia::Copia1-I_DM	76	28716.0	0.001317062955113911
dsim	LINE/I-Jockey::Jockey-5_DYa	129	65708.0	0.003013705692109795
dsim	DNA::DNA3-1_DF	88	21267.0	0.0009754136323446005
dsim	LTR/Pao::ROOA_LTR	99	27600.0	0.0012658774746184688
dsim	LTR/Copia::Copia-1_DSim-I	40	14432.0	0.0006619254968729616
dsim	LINE/R1::DMRT1C	130	53935.0	0.0024737355649835906
dsim	LINE/R1::DMRT1B	406	194742.0	0.008931866346454704
dsim	LINE/I-Jockey::Jockey-3_DSim	309	312355.0	0.014326201397987383
dsim	LINE/I-Jockey::DOC3_DM	416	119651.0	0.005487808178100522
dsim	LINE/I-Jockey::Jockey-1_DSe	66	17585.0	0.0008065382388103541
dsim	LTR/Gypsy::DM297_LTR	189	19510.0	0.000894828606152403
dsim	LTR/Gypsy::Gypsy-23_DY-I	45	14351.0	0.0006582104216757117
dsim	LTR/Gypsy::Gypsy-26_DYa-I	178	48167.0	0.0022091855188386875
dsim	LTR/Pao::BEL-6_DYa-I	264	129989.0	0.005961961849571744
dsim	LTR/Gypsy::Gypsy-6_DSim-I	101	25361.0	0.00116318545774634
dsim	DNA/TcMar-Tc1::Mariner2_DM	40	8797.0	0.0004034755124716909
dsim	LINE/I-Jockey::FW_DM	405	221229.0	0.010146695935955406
dsim	LINE/I-Jockey::DOC2_DM	333	114632.0	0.005257611111248706
dsim	LINE/R1-LOA::Baggins1	448	312943.0	0.014353170092011864
dsim	LTR/Gypsy::Gypsy-11_DSim-I	543	269711.0	0.012370328969450065
dsim	LTR/Gypsy::Chouto_I-int	126	33102.0	0.0015182273972761068
dsim	LTR/Gypsy::Gypsy6A_LTR	50	11751.0	0.0005389610943565806
dsim	LINE/R1::R1-1_DSi	231	113000.0	0.005182759225793006
dsim	LTR/Gypsy::Invader2_LTR	27	6663.0	0.0003055993338182194
dsim	LTR/Gypsy::Gypsy-1_DSim-I	240	174347.0	0.007996447103887904
dsim	LTR/Gypsy::MDG1_I-int	33	2172.0	9.961905343736645e-05
dsim	LINE/I-Jockey::HETA_DSi	37	65236.0	0.0029920573526887833
dsim	LTR/Gypsy::Gypsy5_I-int	82	35597.0	0.0016326608863765808
dsim	LTR/Gypsy::Gypsy_I-int	226	93331.0	0.004280638064623779
dsim	LTR/Gypsy::Gypsy-10_DSim-I	31	7932.0	0.00036380217857513383
dsim	LTR/Copia::Copia-2_DYa-I	27	10630.0	0.0004875462882316783
dsim	LTR/Pao::ROOA_I-int	75	53037.0	0.0024325486819325986
dsim	DNA/P::PROTOP	363	56744.0	0.0026025707036141446
dsim	LTR/Gypsy::Gypsy-7_DSim-LTR	46	13079.0	0.0005998699815411214
dsim	LTR/Pao::MAX_I-int	170	159244.0	0.007303746107541429
dsim	LTR/Gypsy::Gypsy12_LTR	64	24614.0	0.0011289242087050358
dsim	LTR/Gypsy::Gypsy-4_DBi-LTR	45	6354.0	0.00029142700991759965
dsim	LTR/Gypsy::Gypsy-9_DSim-LTR	52	13355.0	0.0006125287562873061
dsim	LTR/Gypsy::Gypsy-1_DSe-I	55	23299.0	0.0010686115681570907
dsim	LTR/Gypsy::Gypsy-26_DBp-I	68	18032.0	0.0008270399500840662
dsim	LINE/I-Jockey::DOC5_DM	148	45585.0	0.002090761763785612
dsim	DNA/P::PROTOP_B	103	9684.0	0.00044415787913787137
dsim	LTR/Gypsy::Gypsy_LTR	56	16168.0	0.0007415473554214276
dsim	Chimera/DNA/PIF-Harbinger	57	10937.0	0.0005016268818805142
dsim	LTR/Gypsy::Gypsy-7_DEu-I	12	4819.0	0.0002210240416734203
dsim	LTR/Gypsy::HMSBEAGLE_I-int	100	48816.0	0.0022389519855425784
dsim	LINE/I-Jockey::Jockey-2_DSim	19	3573.0	0.00016387609481202133
dsim	LTR/Pao::BATUMI_I-int	157	114240.0	0.005239631981899053
dsim	LTR/Gypsy::Invader1_I-int	106	28140.0	0.0012906446426001344
dsim	LTR/Gypsy::Gypsy12_I-int	56	35530.0	0.0016295879229418185
dsim	LTR/Gypsy::DM297_I-int	145	67753.0	0.0031074998745588807
dsim	LTR/Gypsy::QUASIMODO2-LTR_DM	94	16326.0	0.0007487940453123594
dsim	DNA/CMC-Transib::TRANSIB1	37	6859.0	0.00031458889849304627
dsim	LTR/Gypsy::Gypsy12A_LTR	75	28293.0	0.0012976620068616063
dsim	LTR/Gypsy::MICROPIA_LTR	19	7998.0	0.00036682927688400405
dsim	LTR/Gypsy::Invader3_I-int	76	30101.0	0.0013805861544742943
dsim	DNA/TcMar-Tc1::Mariner-15_DK	63	18934.0	0.0008684102936386263
dsim	LINE/I-Jockey::G6_DM	13	6524.0	0.00029922408131923515
dsim	LTR/Gypsy::IDEFIX_I-int	10	1280.0	5.870736114172608e-05
dsim	DNA/TcMar-Tc1::S_DM	40	2617.0	0.00012002903445929466
dsim	LTR/Gypsy::BURDOCK_I-int	23	6897.0	0.0003163317732769412
dsim	Chimera/DNA/hAT-Ac	35	4628.0	0.00021226380262805337
dsim	Unknown::REP-1_DTa	25	5657.0	0.0002594590171708941
dsim	LTR/Gypsy::Gypsy-13_DSim-I	36	29320.0	0.0013447654911526632
dsim	LINE/I::IVK_DM	65	78490.0	0.003599953731261
dsim	LINE/I-Jockey::Jockey2	2	167.0	7.659476023959575e-06
dsim	DNA/hAT-Tip100	31	16766.0	0.0007689747007048278
dsim	LTR/Gypsy	43	47480.0	0.0021776761773509017
dsim	LINE/R2::R2_DSi	59	111420.0	0.0051102923268836874
dsim	Simple_Repeat	12134	2393058.0	0.10975790643679433
dsim	Satellite	12146	2092399.0	0.09596814355123946
dtri	LINE/I-Jockey::Jockey-1_DF	749	125016.0	0.0030068997352294615
dtri	Unknown	89804	21928479.0	0.5274263910146285
dtri	LINE/R1	171	89744.0	0.0021585333864339988
dtri	Chimera/RC/Helitron	4391	1586193.0	0.038151303126982346
dtri	LTR/Gypsy::Gypsy-26_DBp-I	62	32460.0	0.0007807317895753208
dtri	LINE/L2	125	27515.0	0.000661794060079019
dtri	Chimera/LTR/Pao	838	521600.0	0.012545585380236826
dtri	LTR/Pao::BEL2-I_Dpse	416	218816.0	0.005262988517181559
dtri	LTR/Pao::BEL-4_DEl-I	134	41513.0	0.0009984756247886722
dtri	LTR/Pao::BEL-14_DP-I	172	49508.0	0.001190772317877233
dtri	LTR/Pao::BEL-3_DYa-I	46	34022.0	0.0008183011997822418
dtri	LTR/Pao::BEL-16_DAn-I	168	91601.0	0.0022031981718080395
dtri	RC/Helitron::Helitron-N2_DT	1012	95882.0	0.0023061652941485187
dtri	Chimera/DNA/PIF-Harbinger	111	13168.0	0.0003167183057648745
dtri	Chimera/DNA/hAT-Pegasus	70	11327.0	0.0002724383542982027
dtri	DNA/P::P-1_DY	452	31740.0	0.0007634142637437056
dtri	DNA/P::P_DB	440	90734.0	0.0021823449844524698
dtri	Chimera/DNA/hAT-Ac	380	32634.0	0.0007849168583179612
dtri	DNA/hAT-Tip100::VEGE_DW	150	14541.0	0.0003497418654409963
dtri	DNA/IS3EU	213	58293.0	0.0014020701851421497
dtri	SINE/tRNA-Core-RTE	273	19087.0	0.00045908279937227815
dtri	DNA/hAT-Ac::Howilli1	201	13586.0	0.00032677209159489554
dtri	LTR/Pao	129	71468.0	0.0017189568557414983
dtri	Chimera/LINE/R1	243	180630.0	0.004344534293006476
dtri	DNA/hAT-Tip100	553	141824.0	0.003411167754920835
dtri	LINE	26	37329.0	0.000897841558011619
dtri	DNA/IS	21	17290.0	0.00041586114115087176
dtri	SINE/ID	60	5944.0	0.0001429657965876681
dtri	DNA/hAT-Ac::hAT-2_DBp	88	5644.0	0.0001357501608244951
dtri	LINE/L2::Kiri-6_DK	60	4025.0	9.680977982257136e-05
dtri	RC/Helitron::Helitron-2_DVir	1470	148599.0	0.0035741208625724927
dtri	Chimera/DNA	696	291102.0	0.007001620006437309
dtri	DNA/hAT-hAT5	93	30835.0	0.0007416470958581337
dtri	LTR/Gypsy	526	164566.0	0.003958161050007771
dtri	LINE/L2::Kiri-1_DTa	282	91374.0	0.002197738340747239
dtri	LINE/I-Jockey::Jockey-14_DBp	169	45071.0	0.0010840530649399041
dtri	Chimera/LINE/I-Jockey	81	61350.0	0.0014755975135688829
dtri	DNA/TcMar-Tc1::Mariner-2_DRh	134	25564.0	0.0006148683754991837
dtri	Chimera/DNA/TcMar-Tc1	149	33325.0	0.0008015368726924698
dtri	RC/Helitron	1181	193828.0	0.004661974162347668
dtri	DNA/CMC-Transib::Transib-2_DEl	26	6822.0	0.0001640835572545545
dtri	DNA/CMC-Transib::Transib-2_DK	125	18991.0	0.0004567737959280628
dtri	LTR/Pao::ROO_I-int	204	75201.0	0.0018087434167545812
dtri	LTR/Pao::BEL-5_DFi-I	185	30509.0	0.0007338061049954857
dtri	DNA/hAT-Ac::hAT-1_DRh	225	13308.0	0.0003200856024543552
dtri	DNA/TcMar-Tc1::Mariner-7_DRh	285	72346.0	0.0017400746164083845
dtri	Unknown::REP-2_DTa	855	238216.0	0.005729599629866748
dtri	LINE/R1-LOA::Loa-2_DTa	209	61560.0	0.0014806484586031038
dtri	DNA/Sola-3	157	65891.0	0.0015848181869041118
dtri	LINE/I::I-3_DAn	54	68701.0	0.0016524046418858324
dtri	LTR/Copia	98	63666.0	0.0015313022216605786
dtri	DNA/TcMar-Mariner::Mariner-2_DF	490	100514.0	0.00241757471033191
dtri	Chimera/DNA/CMC-EnSpm	134	10231.0	0.0002460772316434106
dtri	DNA/PiggyBac::piggyBac-1_DW	87	10121.0	0.00024343149853024715
dtri	DNA/CMC-EnSpm	99	29893.0	0.0007189899995617704
dtri	LTR/Gypsy::Gypsy19-I_Dya	50	5542.0	0.00013329684466501627
dtri	LINE/I-Jockey::Jockey-6_DTa	260	155972.0	0.003751457137512075
dtri	LTR/Gypsy::Gypsy-6_DBp-I	289	104224.0	0.0025068080726031497
dtri	LINE/CR1	252	11435.0	0.000275035983172945
dtri	Chimera/DNA/CMC-Transib	786	311816.0	0.007499835603765196
dtri	Chimera/LTR/Gypsy	1042	671913.0	0.016160931575136248
dtri	DNA	157	19853.0	0.00047750672268757996
dtri	DNA/CMC-Transib::Transib2_DP	85	29223.0	0.000702875079690684
dtri	DNA/CMC-Transib::Transib-3_DAn	55	28496.0	0.0006853891890245947
dtri	LINE/I::I-3_DEu	57	4421.0	0.00010633441902995975
dtri	LINE/I::I-3_DK	64	9642.0	0.0002319105334283809
dtri	DNA/TcMar-Tc1::Mariner-1_DEu	46	13682.0	0.0003290810950391109
dtri	DNA/TcMar-Tc1::Mariner-10_DF	45	9940.0	0.00023907806495313276
dtri	DNA/TcMar-Tc1::Mariner-3_DK	208	50373.0	0.001211577400994382
dtri	Chimera/DNA/Zator	175	22435.0	0.0005396092944892891
dtri	DNA/hAT-Ac	37	46063.0	0.0011079127671967963
dtri	DNA/hAT-Ac::Hoana5	24	1068.0	2.5687663316895954e-05
dtri	LINE/I::I-2_DBi	128	62782.0	0.0015100401482784286
dtri	LINE/I-Jockey::Outcast-2_DTa	67	41810.0	0.0010056191041942133
dtri	DNA/Maverick::Polinton-1_DBi	72	133489.0	0.003210693341300678
dtri	RC/Helitron::Helitron-5_DRh	543	490616.0	0.011800354518616316
dtri	LTR/Pao::BEL-22_DTa-I	106	45446.0	0.0010930726096438704
dtri	LINE/R1::R1-2B_DK	232	87050.0	0.002093736977280705
dtri	LINE/R1::R1-6_DK	34	28779.0	0.0006921959387611879
dtri	DNA/PIF-Harbinger	218	64283.0	0.0015461423792135043
dtri	DNA/hAT-Blackjack	152	34487.0	0.00082948543521516
dtri	DNA/TcMar-Tc1	78	24140.0	0.0005806181577433224
dtri	Chimera/LINE/I	131	94289.0	0.00226785026824607
dtri	Chimera/Unknown	313	273174.0	0.00657041361323009
dtri	LTR/Pao::MAX_I-int	757	309403.0	0.007441797840110074
dtri	LTR/Pao::BEL-7_DTa-I	27	9740.0	0.0002342676411110174
dtri	LTR/Pao::BEL-1_DRh-I	56	12508.0	0.00030084390708589383
dtri	LTR/Pao::BEL-1_DAn-I	42	12663.0	0.0003045719855635332
dtri	LTR/Pao::BEL-6_DYa-I	66	35180.0	0.0008461535538280896
dtri	LINE/CR1::CR1-3_DK	1579	1415104.0	0.03403625010336398
dtri	LTR/Gypsy::Gypsy-11_DEl-I	63	36194.0	0.0008705424027076144
dtri	LTR/Gypsy::Gypsy-8_DEl-I	63	19464.0	0.0004681504483146656
dtri	LTR/Gypsy::Gypsy-11_DFi-I	100	38516.0	0.0009263914235145736
dtri	LTR/Gypsy::Gypsy-16_DRh-I	103	47970.0	0.001153780158531366
dtri	LINE/R1::R1-1_DK	61	25248.0	0.0006072679058286415
dtri	LINE/I-Jockey::Jockey-4B_DVi	154	64572.0	0.001553093441665361
dtri	LINE/R1-LOA::LOA-2_DGri	45	29328.0	0.0007054005522077945
dtri	Chimera/LINE/LOA	46	47269.0	0.0011369196229647517
dtri	LINE/R1-LOA::Loa-4_DTa	230	95668.0	0.0023010181406374554
dtri	LTR/Pao::BEL-5_DBp-I	224	52459.0	0.001261750121667645
dtri	LINE/I-Jockey::Jockey-1_DEu	264	182025.0	0.00437808699930523
dtri	DNA/TcMar-Mariner::Mariner-1_DBi	89	25107.0	0.0006038765570199502
dtri	DNA/TcMar-Tc1::Mariner-9_DBp	43	9431.0	0.0002268355362749492
dtri	LTR/Pao::BEL-3_DRh-I	86	94896.0	0.00228244990460689
dtri	DNA/hAT-hobo::hAT-3_DT	71	20025.0	0.00048164368719179915
dtri	DNA/hAT-hobo::hAT-5_DK	70	21138.0	0.000508413695873171
dtri	Chimera/DNA/hAT-hobo	165	54861.0	0.0013195233120114503
dtri	DNA/TcMar-Tc1::Mariner-10_DK	65	16026.0	0.0003854592624687028
dtri	DNA/TcMar-Tc1::Uhu_DAn	106	43935.0	0.001056729857516689
dtri	DNA/TcMar-Tc1::Mariner-15_DRh	79	15069.0	0.00036244138438418087
dtri	Chimera/LINE/L2	276	208409.0	0.005012678112557087
dtri	Chimera/LTR/Copia	189	114860.0	0.002762626412526844
dtri	LTR/Gypsy::Gypsy-16_DEl-I	361	220705.0	0.005308422970370339
dtri	DNA/TcMar-Tc1::Mariner-1_DT	50	20336.0	0.0004891238962662886
dtri	DNA/hAT-hATm	77	8780.0	0.00021117760666886375
dtri	DNA/TcMar-Tc1::Mariner-14_DK	41	10689.0	0.00025709310224185475
dtri	DNA/CMC-Transib::Transib-4_DRh	50	4573.0	0.00010999034114996742
dtri	LTR/Pao::BEL-11_DEl-I	71	33081.0	0.0007956681556050891
dtri	LTR/Gypsy::Gypsy-9_DFi-I	145	95464.0	0.0022961115083184975
dtri	LTR/Gypsy::Gypsy-8_DBi-I	78	21245.0	0.0005109872726287028
dtri	DNA/CMC-Transib::TransibN1_DP	58	4129.0	9.931120022047135e-05
dtri	LTR/Pao::BEL1-I_Dya	65	8867.0	0.00021327014104018392
dtri	LTR/Gypsy::Gypsy-15_DRh-I	370	402528.0	0.009681651441595033
dtri	LTR/Gypsy::Gypsy4-I_Dya	33	7769.0	0.00018686091414697067
dtri	DNA/CMC-Transib::Transib-5_DAn	57	9567.0	0.00023010662448758764
dtri	LTR/Gypsy::Gypsy-13_DEl-I	82	25306.0	0.0006086629287428549
dtri	LINE/CR1::CR1-5_DT	201	143916.0	0.0034614847883093617
dtri	LINE/I-Jockey::Jockey-9_DRh	290	179623.0	0.004320313808961425
dtri	Chimera/DNA/CMC-Chapaev-3	122	30055.0	0.0007228864428738838
dtri	LINE/L2::Kiri-2_DPer	279	157860.0	0.0037968675385816435
dtri	Chimera/DNA/P	80	22526.0	0.0005417980373374516
dtri	DNA/TcMar-Tc1::Mariner-10_DEl	90	8555.0	0.00020576587984648398
dtri	LTR/Gypsy::Gypsy-30_DAn-I	101	73458.0	0.001766820572970546
dtri	LTR/Gypsy::Gypsy-17_DBi-I	338	251244.0	0.0060429506389421414
dtri	DNA/TcMar-Mariner::Mariner-1_DEl	27	12309.0	0.00029605753536298904
dtri	LINE/Penelope::Penelope-1_DEl	39	10188.0	0.0002450429905173558
dtri	LTR/Gypsy::Gypsy12-I_Dpse	72	15481.0	0.00037235085749893847
dtri	LTR/Gypsy::Gypsy-1_DTa-I	73	41540.0	0.0009991250320073577
dtri	LTR/Gypsy::Gypsy-5_DKi-I	59	16461.0	0.0003959219343253037
dtri	LTR/Pao::BEL-13_DWil-I	32	12070.0	0.0002903090788716612
dtri	LTR/Gypsy::Gypsy3-I_Dpse	116	59253.0	0.0014251602195843034
dtri	Unknown::REP-1_DTa	271	106841.0	0.002569752468577229
dtri	LINE/CR1::WORF_DMi	85	23868.0	0.0005740759813180455
dtri	Chimera/DNA/Maverick	185	118789.0	0.0028571271889052
dtri	LTR/Gypsy::ACCORD2_I-int	159	84704.0	0.002037310705612692
dtri	Chimera/LINE/CR1	81	40659.0	0.0009779351149828395
dtri	LTR/Gypsy::TABOR_DA-LTR	61	16602.0	0.00039931328313399497
dtri	LTR/Gypsy::Gypsy-17_DBi-LTR	62	27041.0	0.0006503933555732055
dtri	LTR/Gypsy::Gypsy-3_DRh-I	28	15839.0	0.0003809615161763249
dtri	LTR/Gypsy::Gypsy-8_DMoj-I	19	4551.0	0.00010946119452733473
dtri	LTR/Gypsy::Gypsy-4_DBi-I	46	26092.0	0.0006275678944423683
dtri	LTR/Copia::Copia_I-int	72	68601.0	0.0016499994299647748
dtri	DNA/TcMar-Tc1::Mariner-7_DBi	31	17242.0	0.0004147066394287641
dtri	LTR/Gypsy::Gypsy-18_DBp-I	74	81786.0	0.001967126621756229
dtri	LTR/Gypsy::Gypsy-1_DVir-I	109	181464.0	0.004364593760428097
dtri	LINE/I::I-5_DK	75	48859.0	0.0011751624925095687
dtri	LTR/Gypsy::Gypsy-13_DSim-I	7	1016.0	2.4436953117945965e-05
dtri	LTR/Copia::Copia-1_DBi-I	48	27131.0	0.0006525580463021574
dtri	LINE/CR1::CR1-2_DT	58	30716.0	0.0007387848936720751
dtri	LTR/Gypsy::Invader2_I-int	34	3947.0	9.493371452414637e-05
dtri	DNA/TcMar-Tc1::Mariner-24_DF	35	7856.0	0.00018895344851829084
dtri	LTR/Gypsy::Invader1_I-int	1	93.0	2.2368470865836364e-06
dtri	LINE/R1-LOA::LOA-1B_DPer	60	56785.0	0.0013657995893726
dtri	LTR/Pao::BEL-3_Deu-I	95	62613.0	0.0015059753401318412
dtri	LINE/L2::Kiri-1_DEl	46	8020.0	0.00019289799606882544
dtri	DNA/TcMar-Mariner::Mariner-1_DPe	110	31873.0	0.0007666131955987123
dtri	LINE/R1-LOA::Loa-1_DK	177	41735.0	0.0010038151952534201
dtri	LINE/R1::R1-2_DTa	103	18142.0	0.00043635354671828317
dtri	LINE/R1::R1-2_DK	100	25806.0	0.0006206889883481432
dtri	LINE/R1::R1-7_DPer	77	19870.0	0.00047791560871415973
dtri	LINE/L2::Kiri-5_DTa	27	13286.0	0.00031955645583172255
dtri	DNA/MULE-NOF::MuDR-1_DK	178	20324.0	0.0004888352708357616
dtri	DNA/MULE-NOF::Rehavkus-1_DY	54	5577.0	0.00013413866883738647
dtri	LINE/R1::R1-4B_DK	36	27510.0	0.000661673799482966
dtri	RC/Helitron::Helitron-1_DPe	44	6708.0	0.00016134161566454876
dtri	DNA/MuLE-MuDR	91	20662.0	0.0004969648871289365
dtri	LINE/CR1::CR1-8_DTa	22	3305.0	7.949225399095612e-05
dtri	DNA/TcMar-Tc1::Mariner-5_DAn	48	13336.0	0.0003207590617922514
dtri	DNA/hAT-Pegasus	27	13277.0	0.00031933998675882734
dtri	LTR/Gypsy::Gypsy1-I_Dya	54	34945.0	0.000840501305813604
dtri	LTR/Pao::BEL-5_DYa-I	37	12272.0	0.0002951676069521977
dtri	LTR/Gypsy::Gypsy-23_DEl-I	36	32511.0	0.0007819584476550603
dtri	LINE/L2::Kiri-2_DTa	4	494.0	1.1881746890024908e-05
dtri	DNA/hAT-Charlie	24	8910.0	0.00021430438216623872
dtri	LINE/R1-LOA::LOA-3_DPer	1	89.0	2.1406386097413297e-06
dtri	Simple_Repeat	22570	2463813.0	0.0592599239885687
dtri	Satellite	22986	2316532.0	0.05571750381911575
dvir	Chimera/RC/Helitron	13769	2685747.0	0.05000360074734684
dvir	Chimera/LINE/CR1	966	180587.0	0.0033621931805792294
dvir	Unknown	72926	21219067.0	0.39505945813183546
dvir	Chimera/LINE	5106	620938.0	0.011560707632124714
dvir	DNA/hAT-Ac	908	87485.0	0.0016288075575925946
dvir	RC/Helitron	3181	548682.0	0.010215435655426874
dvir	LTR/Ngaro	613	67992.0	0.0012658842482235321
dvir	Chimera/LINE/I-Jockey	7116	971361.0	0.0180849304217946
dvir	Chimera/DNA/CMC-EnSpm	5160	613141.0	0.011415542032004128
dvir	RC/Helitron::Helitron-1N1_DVir	3785	1055379.0	0.019649188904663828
dvir	Chimera/LTR/Gypsy	4501	3479698.0	0.06478548780407883
dvir	RC/Helitron::Helitron-2_DVir	3729	1379663.0	0.025686752258454272
dvir	LINE/I-Jockey::Jockey-4_DPer	48	8060.0	0.00015006216967704535
dvir	RC/Helitron::Helitron1_Dmoj	103	8852.0	0.00016480773275201062
dvir	Chimera/Unknown	1859	629129.0	0.01171320877751239
dvir	LINE/I-Jockey::HELENA	36	12891.0	0.00024000638080729425
dvir	LINE/I-Jockey::Jockey-3_DGri	770	149825.0	0.002789462105690238
dvir	LINE/I-Jockey::Jockey-8_DVi	214	54309.0	0.0010111323043412725
dvir	LTR/Gypsy	579	188062.0	0.003501363741166812
dvir	Chimera/LTR/Pao	1481	518762.0	0.00965838105037263
dvir	LINE/CR1::CR1-1_DVi	2036	1444798.0	0.026899444494423795
dvir	DNA/CMC-EnSpm	378	70223.0	0.0013074213078450565
dvir	Chimera/LINE/R1	495	125761.0	0.002341435300341799
dvir	LINE/R1::R1-4_DVi	48	10550.0	0.0001964213263142467
dvir	LTR/ERV4	109	19028.0	0.0003542658765030793
dvir	LINE/Penelope::PENELOPE	469	309519.0	0.005762666587626477
dvir	LINE/I-Jockey	59	5573.0	0.00010375886744543099
dvir	LTR/Pao::BEL1-LTR_DV	122	37990.0	0.0007073029560832448
dvir	LTR/Pao::BEL1-I_DV	254	133457.0	0.002484720468807623
dvir	LTR/Pao::BEL-2_DVir-I	403	161368.0	0.0030043712402537787
dvir	LTR/Pao::BEL-3_DVir-I	451	355523.0	0.006619175279167767
dvir	SINE?	82	8040.0	0.00014968980697313208
dvir	LINE/CR1::CR1-1_DAn	77	16855.0	0.00031380866872290317
dvir	LINE/I-Jockey::Jockey-3_DVi	118	93721.0	0.0017449102486727505
dvir	LINE/I-Jockey::Jockey-1_DVi	482	228968.0	0.0042629571794806104
dvir	LINE/I-Jockey::Jockey-4_DVi	425	386491.0	0.007195741689907064
dvir	LINE/I-Jockey::Jockey-N1_DVi	40	34140.0	0.0006356231355799415
dvir	LTR/Gypsy::Ulysses_I-int	726	249177.0	0.004639211073649768
dvir	Chimera/DNA	212	239442.0	0.004457963527519987
dvir	DNA/TcMar-Tc1::Mariner-1_DVi	222	84581.0	0.0015747404929843888
dvir	Chimera/LINE/Jockey	179	89459.0	0.0016655597564688338
dvir	LTR/Gypsy::Ulysses_LTR	228	108299.0	0.0020163254235551283
dvir	LINE/CR1::CR1-1_DRh	70	9559.0	0.0001779707543353445
dvir	LTR/Gypsy::Gypsy-12_DVir-I	1088	377037.0	0.0070197258397672645
dvir	LTR/Gypsy::Gypsy-4_DKi-I	70	31236.0	0.0005815560709717355
dvir	RC/Helitron::Helitron-1_DVir	378	69469.0	0.0012933832339075265
dvir	LTR/Gypsy::Gypsy3_DV-I	1517	574486.0	0.010695858016015766
dvir	LINE/CR1::CR1-1_DPer	40	3863.0	7.192185626084693e-05
dvir	LTR/Pao::BEL-8_DPe-I	70	20501.0	0.00038169038964629116
dvir	LINE/CR1::CR1-3_DWi	134	28829.0	0.0005367422195557743
dvir	RC/Helitron::Helitron-2N1_DVir	62	3553.0	6.615023435019133e-05
dvir	Chimera/DNA/hAT-hobo	30	6454.0	0.00012016144455281027
dvir	DNA/IS3EU	47	9286.0	0.00017288800342692845
dvir	Chimera/LTR/Copia	102	139024.0	0.00258836762744188
dvir	LINE/I-Jockey::Jockey-4B_DVi	25	2202.0	4.099713370085036e-05
dvir	LTR/Copia::Copia-1_DVir-I	56	24851.0	0.0004626792777474261
dvir	DNA/TcMar-Tc1	55	12834.0	0.00023894514710114145
dvir	LTR/Gypsy::Gypsy-47_DEl-I	139	24502.0	0.00045618154856413964
dvir	LTR/Gypsy::Gypsy_DS	683	333012.0	0.006200062437778192
dvir	LTR/Gypsy::Gypsy-12_DVir-LTR	298	151278.0	0.002816514256129537
dvir	LINE/R1::R1-1_DVi	506	220146.0	0.00409870799078447
dvir	LINE/R1::R1-1B_DVi	138	57540.0	0.0010712874991584602
dvir	LINE/R1::R1-3_DVi	321	73357.0	0.001365770543548265
dvir	LTR/Pao::BEL-4_DVir-I	110	67727.0	0.0012609504423966812
dvir	LTR/Gypsy::Gypsy-1_DVir-I	664	251601.0	0.004684341433364055
dvir	LTR/Gypsy::Gypsy-7_DVir-I	511	240358.0	0.004475017739359214
dvir	LTR/Gypsy::TABOR_DA-I	220	115145.0	0.0021437851771046387
dvir	LTR/Gypsy::TV1I	249	72201.0	0.0013442479792620783
dvir	LTR/Gypsy::Gypsy3_DV-LTR	230	109406.0	0.0020369356992167276
dvir	LINE/R1::R1B_DVi	113	45119.0	0.0008400316418931277
dvir	LTR/Gypsy::Gypsy-3_DVir-LTR	58	4890.0	9.104268110679302e-05
dvir	LTR/Gypsy::Gypsy-1_DVir-LTR	95	22739.0	0.0004233577762141854
dvir	LTR/Gypsy::Gypsy2_I-int	41	9151.0	0.0001703745551755139
dvir	LTR/Pao::BEL-6_DYa-I	45	9163.0	0.00017059797279786186
dvir	DNA/TcMar-Tc1::PARIS	90	20480.0	0.00038129940880718226
dvir	LTR/Gypsy::Gypsy-10_DMoj-I	222	123074.0	0.0022914083710710523
dvir	LTR/Gypsy::Gypsy-10_DMoj-LTR	301	190560.0	0.003547871842885579
dvir	LTR/Gypsy::Gypsy-56_DEl-LTR	36	12043.0	0.00022421820216137186
dvir	LTR/Gypsy::Gypsy6-I_Dpse	40	4321.0	8.044896218046067e-05
dvir	LINE/I::I-2_DVi	67	53598.0	0.000997894810217156
dvir	LTR/Pao::BEL-1_DVir-I	346	207309.0	0.0038597069892777414
dvir	LTR/Gypsy::Gypsy-13_DTa-LTR	20	6309.0	0.0001174618149494391
dvir	LTR/Gypsy::Gypsy-31_DWil-I	37	7309.0	0.0001360799501451023
dvir	LINE/R1::R1-2_DVi	57	39302.0	0.000731729949459955
dvir	LINE/I::I-1_DVi	40	28107.0	0.0005232999259445055
dvir	LTR/Gypsy::Gypsy-3_DVir-I	46	10873.0	0.00020243498398244593
dvir	LTR/Gypsy::Gypsy-11_DBp-I	15	1673.0	3.114814018234453e-05
dvir	LTR/Gypsy::Gypsy7-I_Dmoj	13	1521.0	2.831818363260372e-05
dvir	LTR/Gypsy::Gypsy-22_DWil-I	42	13305.0	0.0002477142887782988
dvir	LTR/Gypsy::Gypsy-27_DWil-I	15	1584.0	2.94911261499305e-05
dvir	DNA/TcMar-Tc1::Mariner-7_DRh	31	20634.0	0.0003841666016273144
dvir	LTR/Gypsy::Gypsy-2_DVir-I	22	6200.0	0.00011543243821311181
dvir	LTR/Gypsy::Gypsy-10_DVir-I	22	17910.0	0.00033345080135432784
dvir	LTR/Gypsy::Gypsy_I-int	33	8194.0	0.00015255699979326422
dvir	LTR/Pao	34	24482.0	0.00045580918586022635
